text,label,prob
Boleh percaya ke politaik ni .Nak tarik sokongan kat Bersatu pun duk fikir 40 kali,Negative,0.9993818998336792
Budaya nepotisme dalam kalangan parti dan pemain politik ini perlu dihapuskan. Sudah-sudahlah pilih anak beranak un https://t.co/C2MONuym8w,Negative,0.9994080662727356
"TL sekarang penuh isu caprice dengan UEL yang aku tak faham. Tapi, come on. Kita belum habis lagi isu kerajaan ga https://t.co/CQLTfgXlvN",Negative,0.999268114566803
"Pengecualian Penang daripada masuk Fasa 2 pemulihan sedangkan pencapain ambangnya lebih baik daripada negeri lain dibenarkan seperti Pahang, jelas menunjukkan diskriminasi politik sedang berjalan. Mahiaddian menambahkan kebusukan dirinya.",Negative,0.9994187355041504
"@PerikatanNajib @karmenlunarx @anthraxxxx Eh hello, waktu ADUN UMNO lompat masuk BERSATU selepas PRU14 kemudian sokong kerajaan Warisan boleh je Musa Aman lepaskan secara baik. Takde pun Musa Aman nak buat snap election ke apa lepas ramai UMNO lompat. Shafie Apdal tu yang selfish tak fikir nyawa rakyat Sabah.",Negative,0.9994256496429443
Haih @SyedSaddiq kerajaan tak berhasrat jual so whats your point nak berdemo bagai ni about LTSAAS,Negative,0.999435544013977
6.Parti MUDA Negeri Selangor bersolidariti bersama YB Syed Saddiq yang yakin bahawa beliau akan mengeluarkan bukti https://t.co/kIT66kTe2S,Positive,0.9957820177078247
"PENAMATAN PKPD DUA (2) LOKALITI DALAM DAERAH TAWAU DITAMATKAN PADA 08 JUN 2021 (11.59 MALAM) Sumber : Kenyataan Media Harian Kerajaan Negeri Sabah, 08 Jun 2021 #JaPenSabah #SabahMajuJaya https://t.co/YvGyqmRmMu",Neutral,0.9990190863609314
Harap kerajaan Johor @Hasni_Johor boleh meningkatkan kadar vaksinasi dengan segera. Johor negeri no.3 paling rendah di Malaysia. We can do more Sir.. #daruratgagal https://t.co/hRTf7xw5B0,Negative,0.9700253009796143
Sadis banget Bersatu Indonesia Kuat,Neutral,0.8760619759559631
"4. Tun Razak sebagai Pengerusi MAGERAN berjaya mendapat penyertaan parti lawan, iaitu Gerakan, Parti Progressive Perak, PAS dan Sarawak United Peoples Parti ke dalam Kerajaan. Perikatan bertukar menjadi Barisan Nasional.",Negative,0.9990947246551514
Kenapa parti politik ni trigger ek pasal isu UEL???,Negative,0.9991920590400696
Dalam keadaan pandemik cemni pun nak bebalah2 menunding2 jari main2 politik. Kasi setel je la sial sesapa pun yang https://t.co/xfFbrrjOlQ,Negative,0.999466061592102
"Rakyat disuruh menyerah dengan mengangkat Bendera Putih di rumah2 mereka! Kerajaan, Pembangkang dan Politician2 bo https://t.co/LIpRm2yM36",Negative,0.9994797706604004
@MyJAKIM AL-QURAN 30 Juzuk ..Najib &amp; Mahathir Haram Islam Neqara. Orq X Minat politik Melayu babi Puak Neqari Kelantan.,Negative,0.9994797706604004
@projekhitam Ni bangsat si Melayu Raub jadi tukang pacai bukak pagar utk si DAP sial duk dalam kete. Malulah Yang Babi Raub ooiii!!,Negative,0.9995145797729492
Penat ngan politik. Jom tengok video bulus2 pulak bagi tenang sikit otak https://t.co/UmUSN9JjEW,Negative,0.9585089683532715
"Nanti bila kes naik salahkan kerajaan, padahal ada je jenis rakyat yang selfish",Negative,0.9993550181388855
Sebuah radio kecil menjadi benda pemersatu para tahanan politik dan sipir Rumah Tahanan Salemba pada 21 Mei 1998 silam. Melalui radio para penghuni penjara bersama para penjaga memantau peristiwa di luar soal tuntutan mundur Presiden Soeharto. @budimandjatmiko https://t.co/dzhy4qlHQM,Negative,0.9349654316902161
"Penamatan PKPD Baharu di Sabah Sumber: Kenyataan Media Harian Kerajaan Negeri Sabah, 21 Julai 2021 https://t.co/YE4wIXZzdY",Neutral,0.9994004368782043
Aku class online satu apa tk faham tertiber exam online tolong lah kerajaan ambik tindakan cerdik sikit ni pkp tk pkp sama je kes tak kesian ke kat student macam aku ni kau boleh lah duit keluar dari hidung yang aku ni nak kerja apa nanti kalau result tk baik takkan nk makan batu,Negative,0.9994251728057861
Parti PAS harus sedar kedudukan mereka dalam kerajaan PN umpama sampah sarap kitar semula dijadikan dinding pertaha https://t.co/KQibGq57i3,Negative,0.9994057416915894
@mimimarinajaaf1 @tianchua dengan kempen Bendera Hitam. DAP main2 Bendera Putih? Motif Utama? Bantuan atau jatuhkan https://t.co/dKW8Xt9cfB,Negative,0.9994832277297974
@mynewshub Makin jahanam negara dibawah kerajaan haprak PN. Ingatkan kerajaan Penang kena scam vaksin cerita bohong https://t.co/EZg91S0gcp,Negative,0.9993680715560913
1. Kerajaan PN ini mmg bangang kalau sahih apa Saddiq cakap ni. 2. Kerajaan PH dulu pun sama bangang jual aset2 ke https://t.co/sIgDjhUodp,Negative,0.9993911981582642
"Jangan lupa ye, punca sekarang ni kerana PRN Sabah. Ahli politik yg menyeksa rakyatnya. Mereka sehingga kini masih senang kat rumah, makanan atas meje sentiasa ada.",Negative,0.9994570016860962
@ahsanazmann kerajaan ayah ping,Negative,0.9993827939033508
Selepas lebih setahun dinosaur Jeli ni boleh sembang kerajaan sedang kaji macam mana nak bantu rakyat?! https://t.co/DWuSqTVnnX,Negative,0.9992861747741699
"@HermyRahim Seriusly, Kedah punya politik mcam hanjing dari zaman Najib lg. Bnyak geng2 muda kedah yang ber degree, kerja luaq pada kedah. Kilang makin lama makin kurang. Baik lagi penang. Peluang pkerjaan 0! Tourism low! Alor star yang ibu negeri tu makin sunyi pembangunan",Negative,0.9995359182357788
Terharu pgi2 tgk replies. Rkyt lg struggle nk tlg rkyt dpd tua2 politik tu. Pdhl mereka yg kerja utk rkyt. Tk guna https://t.co/Ird3Xmumei,Negative,0.9992786645889282
"@lalayepo @antarkotaa @Ciao_Bellaz @beyourwife20 @Juwiwiedt @raacangtipp @MasPrannn Tambun sama Tangerang sudah bersatu, santai santai wkwk",Neutral,0.9991145133972168
Lepas tu acah acah nak persoal kenapa ramai yang memilih kerja kat negara luar. Dasar kerajaan bongok,Negative,0.9994219541549683
@waniantika Kerajaan paling failed setakat ni..helok lah najib dulu,Negative,0.9993835091590881
@LissaLaila kmk suka follow jak nyakit dirik jak masok politik sis,Negative,0.9877766966819763
"@IqbalK4mal Yang mana under Kerajaan Perak Bagi, kalau rosak, takleh guna, boleh bt aduan pd pihak bertanggungjawab https://t.co/HTfdjiYALP",Negative,0.9454867839813232
MB UMNO Perak takkan biar saja @RazmanZakaria60 kutuk Presiden? Pecat la dari EXCO. Baru pas jadi kucing lapar. De https://t.co/SFK4VR3gwf,Negative,0.9995017051696777
@PlatonicArbiter @fericirea_mi @AKUANAKWATAN gangga negara tu kerajaan melayu kuno di perak bukan di segenting kera,Negative,0.9992731809616089
"@tunfaisal ni yang pasal tambak laut penang tu geng DAP mcm senyap je, kenapa tu huhuhu",Negative,0.9993575215339661
"Politik negara lain. Rkyat campak ahli politik dlm tong sampah, kena baling telur, kena tampar. Paling b'maruah pem https://t.co/o2yOxU3xYI",Negative,0.9995238780975342
"@peoplespowerr @MuhyiddinYassin @MuhyiddinYassin sibuk dengan jawatan jadi PM, ahli politik lain sibuk nak jawatan https://t.co/Rz33CnGj5T",Negative,0.9993182420730591
Makin lama makin bullshit eh perangai kerajaan ni,Negative,0.9994758367538452
"Penatnya dengar membebel entah hape hape. Babi state has no power lah, tak tahu tanya lah. Nak tengok apa kerajaan negeri boleh buat pulak. Bebal bebal makan taik anjing lah.",Negative,0.9994507431983948
"sakit mata nangga kaler ijo ya eh,parti terpaling isley",Negative,0.9991497993469238
"Retweeted Mohd Najib Tun Razak (@NajibRazak): Marilah kita bersatu sepasukan, Hospital Kajang kita naik tarafkan, Nasib rakyat terus diperjuangkan, Membawa Selangor menuju kemenangan, Di bawah panji Barisan Nasional! #BersamaBN #HebatkanNegaraku https://t.co/p8UzkBubsd",Positive,0.9926328063011169
Hair dryer dah berhabuk. Ini semua salah kerajaan perikatan nasional!,Negative,0.9994931221008301
"Kelantan konsisten proaktif memerangi Covid-19 Kerajaan Malaysia umumnya dan Kerajaan Kelantan khususnya, terus proaktif bergerak dan berusaha keras dalam memastikan usaha memerangi covid-19 sentiasa berjalan di semua peringkat. . https://t.co/l9VEvjCiVt",Positive,0.9986346960067749
PH kalau bab FITNAH cukup yakin mereka ini sangat PAKAR.. Sayang bab covid19 di Selangor tiada PAKAR malahan tak bo https://t.co/d8ll3qJthy,Negative,0.9993536472320557
"@rafiziramli Bro Rafizi, apa akan jadi kalau bro menang dlm pemilihan parti lawan Azmin dulu? Adakah lepas menang p https://t.co/rrSqDuBQQC",Negative,0.9994458556175232
"Ish aku tgk komen sini semua pasal kelantan korang mengaku tak rasis, tak sokong umno, tapi menyekutukan sendiri https://t.co/pW2GbpyfuC",Negative,0.9993902444839478
Lawaklah kerajaan tak faham tak benda dah nak hari raya buatlah planning seminggu awal arahan tegas keluar siap2. https://t.co/djhoPv9ECQ,Negative,0.999341607093811
"Masih xnampak ke DAP ni mmang rakus, pemusnah, penipu, biadap, racist semua ada kt depa. Tp depa pandai simpan.. Org penang please tolak DAP nnti.tamak haloba, ignorant depa xleh bincang. Hny kepentigan kroni shj.. kalau fikir rakyat, harga tanah, rumah, kos sara hidup x tinggi.",Negative,0.9994909763336182
@mohamad_azr00 @atma_awanama Sebab perjanjian tu masih ada walaupun British takde. Sekarang kerajaan Malaysia yang https://t.co/TO705MzaWZ,Negative,0.9994233250617981
"Pajak Sembako Hanya Berlaku untuk Produk Premium, Apa Saja? https://t.co/dGE5Mx4Vmc Bersatu Lawan Covid19",Negative,0.8940207958221436
"Ini baru bole jd YB, dia sendri yg bertungkus lumus angkt brg smua bkn tau dtg jaa nk tgk smua dh siap lpastu org r https://t.co/lVgTtlS3PH",Positive,0.9983080625534058
@jpmgov_ Ir malik hisham lamggar sop pkp pkpb dan rentas negeri jumpa skandal..dia kakitangan kerajaan yang akan me https://t.co/SZDfzyNMqv,Negative,0.9925706386566162
"PANAS BARAN, EGO, SELFISH, @Pon_Nawasch @PonNawasch @ponnawasch_only @PonNawaschLuv @KRATINGGG #ep11 https://t.co/pYDudDn3PH",Neutral,0.9952436685562134
Berapa tahun dap pegang pulau pinang. Mesin atm pun takboleh pasang teruk betul @dapmalaysia. Apa si @bumilangit ni puja sangat. Gagal teruk. https://t.co/d278ZE20R5,Negative,0.9994111061096191
Hari ini Ada satu video dekat tik tok dimana Ada ahli DAP langgar arahan PKP dimana Dalam video tu Ada satu anggota https://t.co/9JahcKNvSe,Negative,0.9976744651794434
Kalo berundur ganti dengan kerajaan baru boleh ke kes turun?,Negative,0.9993127584457397
1 dari isu2 lost cause yg YB Ronnie Liu DAP nak jugak tegakkan benang yg basah Entah mcmana boleh lepas ke pahang p https://t.co/urpIOpMuAw,Negative,0.9993854761123657
@Ambiga_S Kerajaan Pintu Belakang Bukan Pilihan Rakyat Yang DiBentuk Diantara Pengkhianat2 PH &amp; Party2 Yang Pengkhi https://t.co/fUBdOkViJg,Negative,0.9995059370994568
"Masa sabah prn, ahli politik dari semenanjung semua gatal punei dengan cipap nak g berkempen sekali",Negative,0.9767725467681885
"Nani?? Wtf!? Bukan kerajaan gagal, sebaliknya rakyatlah yang gagal bantu kerajaan - Muslimat Pas https://t.co/FKo0f5g0Cf",Negative,0.999390721321106
Jangan berharap sangat Kerajaan ni Kerajaan gagal.. proven aldy,Negative,0.999427080154419
"Member2 skrg dah borak politik, hal org tua. Aku je ke yang tak matang lagi ? Haha",Negative,0.9926167726516724
kita lebih dari 700 orang! buktikan dekat semua orang kalau kita bersatu semua boleh kita tapau! share and pleas https://t.co/IOXfORufID,Positive,0.999552845954895
"@KKMPutrajaya Setelah hampir 4 minggu, kes harian Covid-19 masih tinggi melebihi 5 ribu. Suatu yang tidak munasabah mengharapkan hasil berbeza dengan tindakan yang sama. Tindakan bersasar wajar dibuat oleh kerajaan selepas 28 Jun. Contoh, tutup kilang di Selangor. #tutupkilang",Negative,0.9989052414894104
"@AimanAirin2 Salah tetap salah Tangkap tetap tangkap pekebun haram Dakwa tetap dakwa pekebun haram Musnah pokok DK tetap musnah Hutan Simpan kekal itu hak kerajaan negeri Pahang, bukan hak penceroboh haram atau D4P.",Negative,0.9993987083435059
Kini360: 204 petugas pusat vaksinasi di Shah Alam positif Covid-19 https://t.co/26SMFfaT9F #PH #KerajaanGagal #PHKerajaanGagal #PHGagal,Negative,0.9991722106933594
Sikit-sikit politik . Sikit-sikit politik ... pollution betullll,Negative,0.9994829297065735
"Batu bara adalah energi kotor sejak ditambang hingga menjadi limbah. Sayangnya, selama elite politik dan pengusaha saling memadu kasih dalam bisnis ini, maka kepentingan bermotif keuntungan akan selalu jadi prioritas. https://t.co/sW9ATIPbV6 https://t.co/LYBr5Uq6EQ",Negative,0.9900263547897339
Apa lah dibuatnya sampai pekak kerajaan sekarang ni erk. Tuli dia tak main main memang saing saing babi je perangai.,Negative,0.999269962310791
2 Julai 2021 - Pn Hajah Rokiah Binti Hassan Ahli Majlis MBIP Zon Nusa Bestari merangkap Ketua Wanita UMNO Bahagian Pulai menyampaikan sumbangan bakul makanan kepada dua keluarga kuarantin kontak rapat C19 di Taman Bukit Indah ... https://t.co/Rmaw8Hu7mJ https://t.co/lXRzsE8C5Y,Positive,0.9917176961898804
ada banyak benda sebenarnya aku nak ckp psal kerajaan ni. tp xpela...bg korang lps kn,Negative,0.9991288185119629
"@ChiaKokKee2 @Roshinee_M Xsetuju, ko nk ada PRN ke? Cam Sabah? Tp gov ni mmg incompetent pun... Xtau nk pilih. Ph https://t.co/XlYt2bQwQC",Negative,0.9869251251220703
Udah2 le kerajaan..jgn benarkan mereka masuk..susah rakyat nanti..,Negative,0.9993956089019775
"Berapa banyak ambulance lalu ni mesti sebab ramai kena covid. Kerajaan masih cibai, buat tak endah. Haih kesiannya https://t.co/iaUfq9VMnE",Negative,0.9994943141937256
@SyaVieira4_ Depa tutup mata..politik penting lagi,Negative,0.9993464946746826
Apa la nasib malaysia dpt kerajaan skg asyik pertimbangan kan je diorang tahukes masih 4k katanye dah berjaya b https://t.co/OPbLN20x4I,Negative,0.9994422197341919
"Kita mintak turunkan kes covid, yang kerajaan bagi pkpd waknat!",Negative,0.999464750289917
"tapi kerajaan masih buta, tuli dan pekak.",Negative,0.9993820190429688
Sama lah mcm isu dia pergi Semporna tahun lepas tu. Terus jatuh fitnah seolah olah kerajaan tak bagi dia membantu https://t.co/zZ8Zccv1pT,Negative,0.9994348287582397
"SELANGOR GAGAL TANGANI COVID19 TAPI PH MASIH TERUS SEMBANG KARI. Kata pepatah baru, ""guru kencing berdiri, sembang https://t.co/0pQ2q5AQol",Negative,0.998462438583374
"Program saringan bersasar jabatan kerajaan di bawah selian Pejabat Kesihatan Daerah Sabah Bernam (@ Dewan Besar, Po https://t.co/fqDuK9696O",Positive,0.9989773631095886
The best nasi ayam in town (@ Harif Nasi Ayam Hainan in Shah Alam) https://t.co/b0nVAv7mhd https://t.co/pH2FhO1qfP,Positive,0.9967663288116455
PESANAN KEPADA ORANG TUA. Masih ingat janji melayu isle ? Dah jadi kerajaan sekarang apa kalian buat https://t.co/gLL0orQG8O,Negative,0.9993609189987183
Benda macam ni buat blok pembangkang susah nak yakinkan pengundi Melayu. Langsung takde poin. Seberang luas. Deka https://t.co/nZMxr2VJYC,Negative,0.9994460344314575
Terima kasih pembangkang di selangor.. Harap yg sorang parti hijau tu sokong lah https://t.co/BHymiIZmop,Negative,0.9994311928749084
"@tunfaisal Petugas pun dah jadi macam Menteri Kerajaan, asyik nak menipu aje. Tak jujur...#KerajaanGagal",Negative,0.9993976354598999
"angle lain, kita tengok bersungguh2 dua2 side jaga tokey kerajaan umno pahang sejak 20 tahun dulu x kan tutup mata https://t.co/jtMtVWNpeb",Negative,0.9994865655899048
"Begini, kau pegang kerajaan negeri. Jadi tanggungjawab kau bagi yang terbaik kepada rakyat. Bukan paksa rakyat redha dapat apa yang kau bagi kononnya terdesak. Kalau tak mampu beri servis terbaik untuk rakyat, berhenti jadi Menteri Besar.",Negative,0.9968841075897217
"Calon PKR Sungai Petani yang kononnya one of the good guys sendiri bertanding atas platform anti-migran. Tak hairan migran dilayan macam ni kalau kita undi penjahat-penjahat bagi mereka kuasa Kau undi lesser evil, tetap evil",Negative,0.9983218908309937
Pudin rajamaksb keliling dan gimik politik PKR goreng telur di dapur rumah tolong makcik masak di warung di Sarawa https://t.co/vBvdeQ4pGz,Negative,0.9989383220672607
Kalau debate politic ngn Ayah aku.. mmg parti hijau putih lah terpaling isley pada dia.,Negative,0.9993644952774048
Buka twitter asyik stress pasal politik je. Baik aku buka tiktok. In sha Allah selamat mental aku,Negative,0.9993174076080322
"Kini360: Kes Covid-19 meningkat di Sabah, kebanyakan dari penjara https://t.co/HAr4QeY8Yr #PH #KerajaanGagal #PHKerajaanGagal #PHGagal",Negative,0.99858158826828
Pelanjutan Perintah Kawalan Pergerakan Diperketatkan di Kampung Landung Ayang bermul 2 Julai sehingga 15 Julai 2021 selaras dengan keputusan Kerajaan Persekutuan. Sumber:Kenyataan Media Harian Kerajaan Negeri Sabah Bertarikh 30 Jun 2021 #JaPenSabah #MenangBersama https://t.co/H5I5axAmI6,Neutral,0.9994031190872192
Semua 56 Dun termasuk Dun BN/PN akan dapat peruntukan bakul makanan bg setiap dun dlm negeri selangor berjumlah RM3 https://t.co/AhgQMPOHpp,Positive,0.9996392726898193
@Bront_Palarae Rakyat gembira dapat baling taik dan kena sasaran kat orang politik. Tapi tak sedar tangan dah busuk akibat main taik.,Negative,0.9993617534637451
Sebab tu Degree ODL ni susah. Kerajaan tahu ape? Tahu kutip yuran penuh je,Negative,0.9985741972923279
Mungkin ada lagi umno negeri ikut jejak umno sabah..,Negative,0.9993810653686523
Malaysia sebuah negara yang makmur tetapi mempunyai kerajaan yang salah.,Negative,0.9993898868560791
Dan tak tahu kenapa aku fikir angka kes covid sejak 2-3 hari ni mcm ada something wrong yg ada kaitan dgn politik. https://t.co/hpY7XCfxP6,Negative,0.9993547201156616
Lebih kure jh ni g ridel order air ph menung ko gano @zaim_imadi,Negative,0.9989804625511169
Tepat! Menghentikan Agenda Politik Pegawai KPK Tidak Lulus TWK TWK KPK Profesional #MAsahkanTWKdiKPK https://t.co/J9mUb9FfCr,Negative,0.9898496866226196
"Ikut negeri ke, kerajaan pusat ni? Kalau betul ikut negeri, mana MB, TOLONG PKPD SUNGAI PETANI",Negative,0.9414079189300537
@Ayahanda_MD @AzminAli @umnoonline @Alamurni @zlk69 @irwanserigar @1rmf5 Kemelut politik yg dimulakan TM dgn memfit https://t.co/PyZ9xNDGrZ,Negative,0.9945637583732605
Polis kan jaga negara.kenapa nk tunduk pd org politik.mampos.,Negative,0.9994245171546936
"Respect brader ni, takde satu babi pon keluar dari mulut dia. Tapi aku takle tahan, kerajaan memang babi kimak anji https://t.co/G94OBHwTVJ",Negative,0.9993211030960083
"Ahli Politik ni tak pernah ada yg jujur ke ek? Mesti terlibat rasuah, money laundering. Tak takut tuhan ke depa ni?",Negative,0.9992237687110901
Mashallah Parti Agama Islam katanya.,Negative,0.9643479585647583
@SinarOnline Zahid membuat kan org melayu dah menyampah dgn umno..termasuk lah aku dulu umno skrg ppbm.,Negative,0.9994343519210815
"Sesapa pun bila jadi kerajaan memang terus auto cake what kan. Bila jadi pembangkang dia lah juara rakyat. 2x5, 5 https://t.co/LwSF9y1KqT",Negative,0.9994832277297974
"Ini realiti. Perniagaan gagal kerana PKP dan lockdown, seorang lelaki maut akibat bunuh diri selepas terjun dari tingkat 10 sebuah pangsapuri di Pulau Pinang. @MuhyiddinYassin @AzminAli jangan sombong sangat kata kerajaan PN tidak gagal, sila jawab! https://t.co/19yo5uWHlE",Negative,0.9992616176605225
"@MalaysiaGazette Bagus. MCA MIC d adik2 Umno. Pasti. happy2. Gerakan , kau mcm mana? Nak naik rocket tak jadi, https://t.co/07AHDhh3Hc",Negative,0.9993628263473511
@dapmalaysia Hang suruh Kerajaan PH Selangor hentikan daftar secara haram penduduk Selangor dalam program sukarela tu dulu,Negative,0.9988279938697815
Tolong calonkan UEL ni jadi PM baru Malaysia boleh tak..? Pastu ramai vote dia.. aku rasa sure telus je kerajaan M https://t.co/9ARNcr6EP6,Negative,0.9993318915367126
Fuhh xde cite psl politik lalu dlm TL aku.,Negative,0.9902019500732422
Sepatutnya bekas Menteri DAP yang berkeras hantar sampah balik semula ke Australia dulu diletak di barisan hadapan https://t.co/u3Mqy4Va82,Negative,0.9991012215614319
Ahli ekonomi berkata kerajaan harus menyemak semula Pelan Pemulihan Negara dan tidak menunggu hingga hujung tahun untuk melonggarkan sekatan. #FMTNews https://t.co/sFV59EW1lf,Positive,0.8618192076683044
"@ParpuKari Yang Paling sedih adalah yang kerja luar kelantan tapi bila PRU kena balik mengundi di Kelantan/Terengganu. Sudahnya,parti tu je yang akan dipangkahnya dulu kini selamanya. Kalau monyet pakai kopiah berparti PAS pon, tetap mereka akan undi PAS.",Negative,0.9992853999137878
"Kerajaan Negeri Sembilan melancarkan Pusat Pemberian Vaksin (#PPV) bergerak yang pertama di negeri ini, hari ini ba https://t.co/IuntbmJ5gS",Positive,0.9996125102043152
"Seterusnya,nantikan video #KenaliMuda bersama @NadhirAshafiq pimpinan Parti khas buat geng MUDA khususnya dari Pahang. PKP bukan halangan buat kami. #MUDAsudahMULA #MudaPahang #KenaliMuda https://t.co/QoSB3dn6qF",Positive,0.9994512796401978
Wow kerajaan baru buka mata ke atau baru bangun tido yg lena,Negative,0.9993742108345032
Peraturan Kerajaan Melayu Islam. Kerajaan yang mendapat rahmat Allah S.W.T bak kata sorang ostad tu dulu,Negative,0.9995584487915039
Semua isu hendak dipolitikkan. Itulah politik DAP.. Mereka akan bela/pertahankan walaupun pada perkara yg menyalahi https://t.co/UYDhTksPw2,Negative,0.9994134902954102
Abaikan manuver politik yang tidak lulus TWK https://t.co/n5pZRSvJqA,Negative,0.9994939565658569
Kau benarkan kerajaan suntik vaccine kt badan kau? Thats consent Cikgu benarkan student keluar pergi tandas? Thats consent Kau benarkan phone simpan data kau? Thats consent. Consent ni bukannya pasal seks je wei,Negative,0.9993948936462402
"Semoga Allah turunkan bala yang setimpal dekat semua menteri, ahli politik yang bebal punca rakyat merana!!",Negative,0.9995729327201843
"Dari artis sampai ke orang kaya, sampai ke orang orang biasa, sampai ke orang politik, kalau dari sana sama je.",Negative,0.9986621141433716
"Kes naik nanti salahkan je KKM, Takpun alah ni semua agenda kerajaan Elok2 sana dah fasa 2, korang datang berjema https://t.co/DSZXX9VBWr",Negative,0.9994321465492249
kerajaan selangor ni kan kenapa diam je ea? taknak buat pape ke? seronok ke tengok kes makin naik? seronok tengok r https://t.co/rPStkp4mfg,Negative,0.9992340803146362
"Aku sekarang hari ke-8 dah sebab kuarantin masuk ke Sarawak. Jadi aku byk masa dengar ilmiah talk di twitter space Aku punya tahap macai belum sampai pernah gantung bendera UMNO @HermyRahim kalau DSAI pun tak betul, kita balun. Waknat",Negative,0.9984079599380493
"UMNO lawan PAS di Terengganu, Muafakat Nasional tidak wujud - https://t.co/Yz7jCNoArX https://t.co/zeGxmMHusU",Negative,0.9990500211715698
"@kontarOP @AzfarinazAmran @AmirudinShari @suk_selangor @chedetofficial @ProfAdeeba @DrDzul @tokmatn9 @tv1_rtm To be fair saya rasa berat jugak MB Selangor (wlpn dengan nasihat kepakaran @DrDzul) nak buat sesuatu yg lebih baik dari apa yg mereka sdg lakukn. Tapi mereka selamat dari dikutuk sebab netizen hanya kutuk kerajaan persekutuan, cybertroopers pulak tak akan tembak kerajaan PH.",Negative,0.9994670152664185
"UMNO telah mempergunakan DAP untuk jadi MB di Perak. Tanpa sokongan DAP, @PejaOfPerak dari PPBM masih kekal sebagai MB. Depan kamera NO ANWAR NO DAP!",Negative,0.999422013759613
@NajibRazak So ini lah masa utk dato sri lawan kerajaan PN..YOU CAN DO IT DATO SRI..!!,Negative,0.9963487386703491
kerajaan wak cirit bukan kerajaan sah...buat apa nk ikut pkp sop kerajaan yg tak sah tu?,Negative,0.9993321895599365
"Sekalung penghargaan kepada YAB Dato' Seri @DrAhmadSamsuri, Menteri Besar Terengganu; Kerajaan Negeri Terengganu, MAIDAM dan Pejabat Ahli Parlimen Kuala Nerus, YB Dato' Ustaz Dr. @UstDrTakiri atas kerjasama yang diberikan. https://t.co/3emI2Z3YxS",Positive,0.9996640086174011
Punca segala masalah ialah Tun Mahathir letak jawatan. Tun resign kita kena hadap kerajaan gagal dan bodoh ni.,Negative,0.9993497133255005
@SyahrulAshraff Gmpang betol org umno ni,Negative,0.9991440773010254
Fuh Malaysiaku whats happening? Petang tadi baru dpt TPM Pukul 1 pagi juga oo terus Umno umum tarik diri from PN S https://t.co/BS7vt2wCBh,Negative,0.9993854761123657
"Orang DAP memang bebal ke macam mana ? Bila sendiri merosakkan ekosistem, pura-pura tak nampak tapi bila orang la https://t.co/yZKSPeuN2O",Negative,0.9993048310279846
@SofiaMrz Aah politik punya permainan katanya. Ntah la. Ape nak jadi dgan negara ni pon x taw.,Negative,0.9994035363197327
kerajaan:-,Negative,0.9991780519485474
@misskamaliaa haha program sekali kerajaan ni..ampa ada amek x yg Pikas tu,Negative,0.9992781281471252
@LagaCawan AG &amp; Penguatkuasa Yang Gagal? Jika Kerajaan Bukan Pilihan Rakyat ini Dikalahkan? Harap Undang2 Akan Meny https://t.co/vy6erfbm7c,Negative,0.9994863271713257
"alaa kerajaan cakap lagi 2 mingg nanti turun la case tu , kerajaan cakap la bukan saya .",Negative,0.9994170665740967
KERAJAAN MENGUMUMKAN PEWUJUDAN ZON SELAMAT SABAH TIMUR (ESSZONE) Tarikh Peristiwa : 25 Jun 2013 https://t.co/wNbrsAwU6e,Positive,0.9994969367980957
"Yang boleh buka operasi, kilang-kilang. Yang banyak cluster, kilang-kilang Yang gagal - kerajaan Yang salah - rakyat",Negative,0.9993042945861816
@amirhimself Letihnya.. bendera putih tu pon ahlu politik parti amanah kelantan yang mulakan la jilake.. jgn jadi m https://t.co/GMkZy7Gtlo,Negative,0.9994043111801147
"Pukimak pukimak ni semua kata nak darurat politik tapi cuma nak tutup parlimen. Bila UMNO kata nak tarik sokongan sebab dah jelas kerajaan gagal, dia sogok dengan jawatan TPM. Teringat tweet influenza yang kata ni darurat politik, tak perlu cemas. Kahkahkah mati la kita semuaa",Negative,0.9994839429855347
"@PDRMsia Apa ni ? Orang nak tolong, HALANG ! Kerajaan punya bantuan tak cukup laa !!!! Aduhhhh",Negative,0.9992762804031372
@harakahdailyHD Bukan pm baru nie ada ckp kerajaan tak ada duit?,Negative,0.9992834329605103
Pembangkang pun bangang. Macam PRN Sabah depa tak join. Pundek,Negative,0.9994006156921387
"Nanti yg lockdown just selangor, kl, n9. Yg lain pkpb. Dah tau dah style kerajaan ni. Dok acah acah mengkaji je tak https://t.co/n02OUDF35R",Negative,0.9994010925292969
PARTI AJARAN SESAT,Neutral,0.9974615573883057
"Lagi haram jadah parti yg self claiming Kepimpinan Ulamak, pakai lebai berjubah, statement2 x lekang dgn ayat2 lang https://t.co/lC0CVNAEtb",Negative,0.9994810223579407
PH LGE Mkutty sebenarnya perosak negara,Negative,0.9990020990371704
Fuck off mak lampir. Sumpah hg boleh pergi mati. Ni kerajaan hg yg punca rakyat jadi macam ni. Babi.,Negative,0.999442458152771
@FikriRazakkk Dap ke?,Negative,0.9989919662475586
"Dari zaman BN, ke PH sampai lah sekarang, negeri sembilan sentiasa di bawah pimpinan kurang kontroversi",Negative,0.9992591142654419
KERAJAAN SELANGOR BODOH,Negative,0.9993274807929993
DAP macam makin behave ja lately senyap gila. especially kat Perak.,Negative,0.9991990327835083
